sample_id,user_id,plan_id,exercise_id,training_level,primary_goal,secondary_goal,gender,age,height_cm,weight_kg,bmi,bmi_category,training_days_per_week,preferred_split,gym_access_level,available_equipment_count,injury_count,limitation_count,exercise_category,exercise_difficulty,minimum_training_level,primary_muscle_count,secondary_muscle_count,equipment_count,technical_complexity_score,fatigue_score,mobility_requirement,balance_requirement,estimated_MET,primary_muscles,secondary_muscles,equipment,movement_pattern,joint_stress_areas,contraindications,joint_stress_count,contraindication_count,completion_rate,set_completion_rate,skipped_rate,partial_rate,average_rpe,average_fatigue,pain_rate,trend,safety_status,risk_score,risk_flag_count,contraindication_match_count,pain_match_count,sentiment_positive_count,sentiment_neutral_count,sentiment_negative_count,too_easy_count,too_hard_count,liked_exercise_count,disliked_exercise_count,pain_related_exercise_count,recommended_action,days_per_week
REC0000193,U000193,PLAN000193,EX0242,Intermediate,Strength,Fat Loss,Male,28,180.0,71.6,22.1,Normal,2,Body Part Split,Home Gym,4,0,0,Resistance Training,Intermediate,Intermediate,2,1,1,2.0,3.5,2.0,1.5,3.0,"[""Pectoralis Major"", ""Triceps Brachii""]","[""Anterior Deltoid""]","[""Dumbbell""]",Horizontal Push,"[""Wrist"", ""Elbow""]","[""Wrist pain""]",2,1,0.6875,0.9196,0.0,0.0,8.74,4.07,0.0625,,Safe,0.0,0,0,0,1,1,1,0,1,0,1,1,Reduce Difficulty,2
REC0000196,U000196,PLAN000196,EX0026,Beginner,Mobility and Flexibility,Strength,Female,43,151.0,53.0,23.24,Normal,3,Auto,Limited Gym,5,0,0,Bodyweight,Beginner,Beginner,2,3,1,1.5,2.0,1.0,2.0,3.0,"[""Rectus Abdominis"", ""Transverse Abdominis""]","[""Obliques"", ""Erector Spinae"", ""Serratus Anterior""]","[""Bodyweight""]",Core Anti-Extension,"[""Lower Back"", ""Shoulder""]",[],2,0,0.7805,0.9268,0.0,0.0,6.52,2.45,0.0244,,Safe,0.0,0,0,0,1,1,0,0,0,0,0,0,Keep,3
REC0000197,U000197,PLAN000197,EX0004,Beginner,Strength,Fat Loss,Female,34,169.0,79.8,27.94,Overweight,4,Auto,Commercial Gym,5,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.8462,0.9231,0.0,0.0,8.17,3.06,0.0256,,Safe,0.0,0,0,0,1,1,0,0,0,0,0,0,Keep,4
REC0000198,U000198,PLAN000198,EX0004,Beginner,Athletic Performance,Mobility and Flexibility,Female,31,152.0,64.5,27.92,Overweight,4,Upper Lower,Limited Gym,6,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.8378,0.9492,0.0,0.0,7.13,2.09,0.027,,Safe,0.0,0,0,0,1,7,2,0,2,0,1,0,Reduce Difficulty,4
REC0000199,U000199,PLAN000199,EX0270,Advanced,Mobility and Flexibility,General Fitness,Male,18,186.0,63.3,18.3,Underweight,2,Auto,Limited Gym,3,0,0,Resistance Training,Beginner,Beginner,3,1,1,1.5,1.5,2.5,2.0,2.0,"[""Hamstrings"", ""Gluteus Maximus"", ""Erector Spinae""]","[""None""]","[""Resistance Band""]",Hinge,"[""Lower Back""]","[""Acute low back pain""]",1,1,0.8438,0.9375,0.0,0.0,6.08,2.0,0.0,,Safe,0.0,0,0,0,2,1,0,0,0,0,0,0,Keep,2
REC0000200,U000200,PLAN000200,EX0004,Intermediate,General Fitness,Muscular Endurance,Male,33,171.0,88.8,30.37,Obese,6,Body Part Split,Limited Gym,4,1,1,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.725,0.9138,0.0,0.0,7.48,3.35,0.075,,Safe,0.0,0,0,0,6,2,2,2,2,1,2,1,Reduce Difficulty,6
REC0000201,U000201,PLAN000201,EX0224,Intermediate,Strength,Athletic Performance,Prefer not to say,23,150.0,49.8,22.13,Normal,2,Auto,Bodyweight Only,2,0,0,Bodyweight,Intermediate,Intermediate,2,2,1,2.5,3.0,3.0,3.0,4.5,"[""Anterior Deltoid"", ""Lateral Deltoid""]","[""Triceps Brachii"", ""Upper Trapezius""]","[""Mat""]",Vertical Push,"[""Shoulder"", ""Wrist"", ""Neck""]","[""High blood pressure"", ""Shoulder instability""]",3,2,0.7812,0.9375,0.0,0.0,8.2,3.07,0.0625,,Safe,0.0,0,0,0,1,14,4,0,3,0,2,1,Reduce Difficulty,2
REC0000202,U000202,PLAN000202,EX0003,Advanced,Strength,Rehabilitation and Joint Health,Prefer not to say,33,175.0,62.3,20.34,Normal,3,Body Part Split,Limited Gym,7,0,0,Resistance Training,Beginner,Beginner,1,2,1,1.0,1.0,1.0,1.0,3.5,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Chest Press Machine""]",Horizontal Push,"[""Shoulder"", ""Elbow""]",[],2,0,0.8333,0.9091,0.0,0.0,8.2,3.06,0.0556,,Safe,0.0,0,0,0,14,5,7,3,6,1,2,1,Reduce Difficulty,3
REC0000204,U000204,PLAN000204,EX0155,Intermediate,Rehabilitation and Joint Health,General Fitness,Male,43,179.0,82.0,25.59,Overweight,4,Push Pull Legs,Home Gym,3,0,0,Resistance Training,Intermediate,Intermediate,2,3,1,3.5,3.5,3.0,3.5,5.5,"[""Gluteus Maximus"", ""Hamstrings""]","[""Quadriceps"", ""Erector Spinae"", ""Trapezius""]","[""Kettlebell""]",Hinge,"[""Wrist"", ""Lower Back"", ""Shoulder""]","[""Wrist pain""]",3,1,0.8718,0.9785,0.0,0.0,4.88,1.03,0.0256,,Safe,0.0,0,0,0,2,0,1,0,1,0,1,1,Reduce Difficulty,4
REC0000207,U000207,PLAN000207,EX0009,Beginner,General Fitness,Rehabilitation and Joint Health,Male,28,158.0,43.9,17.59,Underweight,2,Push Pull Legs,Commercial Gym,19,0,0,Resistance Training,Beginner,Beginner,2,3,1,1.0,1.0,1.0,1.0,3.5,"[""Latissimus Dorsi"", ""Rhomboids""]","[""Middle Trapezius"", ""Posterior Deltoid"", ""Biceps Brachii""]","[""Row Machine""]",Horizontal Pull,"[""Shoulder"", ""Elbow""]","[""Acute shoulder pain"", ""Pain during pulling""]",2,2,0.7812,0.9375,0.0,0.0,7.21,2.8,0.0312,,Safe,0.0,0,0,0,7,4,1,0,1,2,1,0,Reduce Difficulty,2
REC0000208,U000208,PLAN000208,EX0026,Intermediate,Rehabilitation and Joint Health,Strength,Prefer not to say,30,169.0,82.6,28.92,Overweight,5,Chest Back Legs,Bodyweight Only,2,0,0,Bodyweight,Beginner,Beginner,2,3,1,1.5,2.0,1.0,2.0,3.0,"[""Rectus Abdominis"", ""Transverse Abdominis""]","[""Obliques"", ""Erector Spinae"", ""Serratus Anterior""]","[""Bodyweight""]",Core Anti-Extension,"[""Lower Back"", ""Shoulder""]",[],2,0,0.7105,0.8954,0.0,0.0,5.7,3.03,0.0263,,Safe,0.0,0,0,0,2,1,1,0,1,0,1,1,Reduce Difficulty,5
REC0000209,U000209,PLAN000209,EX0026,Advanced,Fat Loss,Muscular Endurance,Prefer not to say,45,173.0,56.6,18.91,Normal,4,Upper Lower,Home Gym,3,0,0,Bodyweight,Beginner,Beginner,2,3,1,1.5,2.0,1.0,2.0,3.0,"[""Rectus Abdominis"", ""Transverse Abdominis""]","[""Obliques"", ""Erector Spinae"", ""Serratus Anterior""]","[""Bodyweight""]",Core Anti-Extension,"[""Lower Back"", ""Shoulder""]",[],2,0,0.7222,0.9167,0.0,0.0,7.76,3.79,0.0278,,Safe,0.0,0,0,0,2,1,1,0,1,0,1,1,Reduce Difficulty,4
REC0000210,U000210,PLAN000210,EX0004,Intermediate,General Fitness,Rehabilitation and Joint Health,Female,19,150.0,68.5,30.44,Obese,5,Upper Lower,Commercial Gym,13,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.7317,0.9024,0.0,0.0,7.47,2.54,0.0,,Safe,0.0,0,0,0,1,17,2,0,2,0,1,0,Reduce Difficulty,5
REC0000211,U000211,PLAN000211,EX0219,Intermediate,Mobility and Flexibility,Strength,Other,29,159.0,60.2,23.81,Normal,5,Auto,Commercial Gym,19,0,0,Resistance Training,Beginner,Beginner,2,2,2,2.5,1.5,2.0,1.0,2.0,"[""Lower Trapezius"", ""Lateral Deltoid""]","[""Anterior Deltoid"", ""Serratus Anterior""]","[""Dumbbell"", ""Incline Bench""]",Vertical Pull,"[""Shoulder""]","[""Shoulder impingement""]",1,1,0.7692,0.8974,0.0,0.0,6.09,2.06,0.0513,,Safe,0.0,0,0,0,5,0,0,0,0,2,0,0,Reduce Difficulty,5
REC0000212,U000212,PLAN000212,EX0004,Intermediate,Muscular Endurance,Fat Loss,Other,25,168.0,62.3,22.07,Normal,4,Body Part Split,Commercial Gym,16,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.7297,0.9328,0.0,0.0,7.73,4.0,0.0541,,Safe,0.0,0,0,0,1,1,1,0,1,0,1,1,Reduce Difficulty,4
REC0000213,U000213,PLAN000213,EX0026,Advanced,Rehabilitation and Joint Health,Muscle Gain,Other,46,159.0,52.5,20.77,Normal,5,Body Part Split,Home Gym,4,0,0,Bodyweight,Beginner,Beginner,2,3,1,1.5,2.0,1.0,2.0,3.0,"[""Rectus Abdominis"", ""Transverse Abdominis""]","[""Obliques"", ""Erector Spinae"", ""Serratus Anterior""]","[""Bodyweight""]",Core Anti-Extension,"[""Lower Back"", ""Shoulder""]",[],2,0,0.8286,0.9714,0.0,0.0,5.05,1.32,0.0571,,Safe,0.0,0,0,0,2,1,1,0,1,0,1,1,Reduce Difficulty,5
REC0000214,U000214,PLAN000214,EX0197,Advanced,Strength,Fat Loss,Prefer not to say,35,150.0,66.7,29.64,Overweight,5,Body Part Split,Commercial Gym,11,0,0,Resistance Training,Beginner,Beginner,2,1,1,1.5,1.5,1.5,1.0,3.5,"[""Triceps Brachii"", ""Pectoralis Major""]","[""Anterior Deltoid""]","[""Assisted Dip Machine""]",Vertical Push,"[""Shoulder"", ""Wrist"", ""Elbow""]","[""AC joint pain""]",3,1,0.8,0.954,0.0,0.0,8.05,3.05,0.05,,Safe,0.0,0,0,0,3,0,1,0,1,0,1,1,Reduce Difficulty,5
REC0000216,U000216,PLAN000216,EX0004,Beginner,Strength,Athletic Performance,Other,23,154.0,49.9,21.04,Normal,3,Body Part Split,Limited Gym,9,1,1,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.75,0.9045,0.0,0.0,8.41,3.0,0.0,,Safe,0.0,0,0,0,1,2,3,0,3,0,2,0,Reduce Difficulty,3
REC0000218,U000218,PLAN000218,EX0227,Intermediate,Fat Loss,Rehabilitation and Joint Health,Other,35,166.0,85.8,31.14,Obese,5,Chest Back Legs,Bodyweight Only,2,0,0,Bodyweight,Beginner,Beginner,2,3,1,3.5,1.5,2.5,3.0,6.5,"[""Core"", ""Hip Flexors""]","[""Shoulders (Deltoids)"", ""Triceps Brachii"", ""Quadriceps""]","[""Mat""]",Total Body Integration,"[""Wrist"", ""Shoulder""]","[""Wrist pain""]",2,1,0.7436,0.8962,0.0,0.0,7.7,4.03,0.0256,,Safe,0.0,0,0,0,2,14,3,0,3,0,1,0,Reduce Difficulty,5
REC0000219,U000219,PLAN000219,EX0004,Advanced,Fat Loss,Muscular Endurance,Male,22,175.0,62.2,20.31,Normal,5,Upper Lower,Home Gym,4,1,1,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.8378,0.9459,0.0,0.0,7.09,2.06,0.0541,,Safe,0.0,0,0,0,2,0,1,0,1,0,1,1,Reduce Difficulty,5
REC0000221,U000221,PLAN000221,EX0215,Intermediate,Mobility and Flexibility,Athletic Performance,Male,22,173.0,52.8,17.64,Underweight,6,Upper Lower,Commercial Gym,17,0,0,Bodyweight,Intermediate,Intermediate,2,1,1,2.5,3.5,3.0,2.0,3.5,"[""Triceps Brachii"", ""Pectoralis Major (Inner/Clavicular Bias)""]","[""Anterior Deltoid""]","[""Bodyweight""]",Horizontal Push,"[""Wrist"", ""Elbow"", ""Shoulder""]","[""Wrist impingement""]",3,1,0.85,0.9731,0.0,0.0,6.02,2.18,0.05,,Safe,0.0,0,0,0,23,7,3,2,1,2,3,1,Reduce Difficulty,6
REC0000222,U000222,PLAN000222,EX0004,Intermediate,Muscle Gain,Strength,Prefer not to say,33,169.0,87.8,30.74,Obese,4,Auto,Bodyweight Only,2,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.7632,0.9474,0.0,0.0,8.16,3.06,0.0526,,Safe,0.0,0,0,0,5,4,3,0,3,1,2,1,Reduce Difficulty,4
REC0000223,U000223,PLAN000223,EX0180,Intermediate,General Fitness,Muscle Gain,Male,26,163.0,52.9,19.91,Normal,6,Auto,Home Gym,2,1,1,Bodyweight,Beginner,Beginner,3,2,1,2.0,1.0,1.5,1.5,2.0,"[""Erector Spinae"", ""Gluteus Maximus"", ""Transverse Abdominis""]","[""Deltoids"", ""Hamstrings""]","[""Mat""]",Core Anti-Rotation,"[""Lower Back"", ""Wrist""]","[""None""]",2,1,0.6944,0.8874,0.0,0.0,7.7,4.03,0.0278,,Safe,0.0,0,0,0,11,3,3,2,2,1,2,1,Reduce Difficulty,6
REC0000224,U000224,PLAN000224,EX0004,Beginner,Muscle Gain,Rehabilitation and Joint Health,Prefer not to say,30,171.0,77.1,26.37,Overweight,3,Auto,Bodyweight Only,2,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.7561,0.9275,0.0,0.0,8.5,3.13,0.0244,,Safe,0.0,0,0,0,11,11,8,1,3,1,2,1,Reduce Difficulty,3
REC0000225,U000225,PLAN000225,EX0035,Beginner,Rehabilitation and Joint Health,Muscle Gain,Female,34,151.0,65.6,28.77,Overweight,4,Upper Lower,Commercial Gym,19,0,0,Resistance Training,Beginner,Beginner,1,1,1,1.0,1.5,2.0,1.0,2.0,"[""Soleus""]","[""Gastrocnemius""]","[""Seated Calf Machine""]",Ankle Plantarflexion,"[""Ankle"", ""Achilles Tendon""]","[""Achilles tendinopathy""]",2,1,0.7692,0.9487,0.0,0.0,5.02,1.08,0.0769,,Safe,0.0,0,0,0,2,0,1,0,1,0,1,1,Reduce Difficulty,4
REC0000226,U000226,PLAN000226,EX0004,Advanced,General Fitness,Fat Loss,Prefer not to say,44,168.0,55.5,19.66,Normal,6,Chest Back Legs,Limited Gym,6,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.8649,0.9459,0.0,0.0,6.89,2.23,0.027,,Safe,0.0,0,0,0,2,0,0,0,0,0,0,0,Keep,6
REC0000227,U000227,PLAN000227,EX0004,Intermediate,General Fitness,Strength,Female,19,159.0,54.0,21.36,Normal,2,Full Body,Limited Gym,8,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.6875,0.9062,0.0,0.0,7.34,2.52,0.0312,,Safe,0.0,0,0,0,14,2,3,3,3,1,1,0,Reduce Difficulty,2
REC0000228,U000228,PLAN000228,EX0172,Intermediate,Rehabilitation and Joint Health,Muscle Gain,Other,25,170.0,83.3,28.82,Overweight,4,Auto,Limited Gym,9,0,0,Bodyweight,Intermediate,Intermediate,3,1,1,3.5,3.5,3.0,3.0,4.0,"[""Quadriceps"", ""Gluteus Maximus"", ""Adductor Magnus""]","[""Hamstrings""]","[""Bodyweight""]",Squat,"[""Knee"", ""Hip""]","[""Groin strain"", ""Knee meniscus issues""]",2,2,0.8,0.95,0.0,0.0,5.0,1.0,0.0,,Safe,0.0,0,0,0,3,1,0,1,0,1,0,0,Keep,4
REC0000229,U000229,PLAN000229,EX0180,Beginner,Strength,General Fitness,Other,27,164.0,85.4,31.75,Obese,2,Auto,Bodyweight Only,2,0,0,Bodyweight,Beginner,Beginner,3,2,1,2.0,1.0,1.5,1.5,2.0,"[""Erector Spinae"", ""Gluteus Maximus"", ""Transverse Abdominis""]","[""Deltoids"", ""Hamstrings""]","[""Mat""]",Core Anti-Rotation,"[""Lower Back"", ""Wrist""]","[""None""]",2,1,0.7812,0.9375,0.0,0.0,8.21,3.0,0.0,,Safe,0.0,0,0,0,2,1,0,0,0,0,0,0,Keep,2
REC0000231,U000231,PLAN000231,EX0004,Beginner,Athletic Performance,Muscular Endurance,Other,22,169.0,62.9,22.02,Normal,6,Body Part Split,Home Gym,4,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.8049,0.9268,0.0,0.0,7.11,2.0,0.0,,Safe,0.0,0,0,0,1,2,0,0,0,0,0,0,Keep,6
REC0000232,U000232,PLAN000232,EX0179,Intermediate,Athletic Performance,Mobility and Flexibility,Male,27,183.0,75.6,22.57,Normal,6,Chest Back Legs,Bodyweight Only,2,0,0,Bodyweight,Beginner,Beginner,2,2,1,2.5,1.5,1.5,1.5,2.5,"[""Rectus Abdominis"", ""Transverse Abdominis""]","[""Obliques"", ""Hip Flexors""]","[""Mat""]",Core Anti-Extension,"[""Lower Back""]","[""None""]",1,1,0.7692,0.9177,0.0,0.0,7.19,2.47,0.0256,,Safe,0.0,0,0,0,6,10,1,1,0,1,1,1,Keep,6
REC0000234,U000234,PLAN000234,EX0004,Advanced,Fat Loss,Mobility and Flexibility,Female,18,161.0,63.3,24.42,Normal,5,Auto,Limited Gym,7,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.7429,0.8916,0.0,0.0,7.41,2.65,0.0857,,Safe,0.0,0,0,0,1,1,2,0,2,0,2,2,Review Safety,5
REC0000238,U000238,PLAN000238,EX0004,Advanced,Strength,Fat Loss,Prefer not to say,24,169.0,60.2,21.08,Normal,3,Push Pull Legs,Home Gym,1,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.7073,0.9024,0.0,0.0,8.38,3.08,0.0732,,Safe,0.0,0,0,0,3,0,1,0,1,0,1,1,Reduce Difficulty,3
REC0000239,U000239,PLAN000239,EX0003,Intermediate,Athletic Performance,Rehabilitation and Joint Health,Other,32,154.0,66.5,28.04,Overweight,6,Auto,Limited Gym,5,0,0,Resistance Training,Beginner,Beginner,1,2,1,1.0,1.0,1.0,1.0,3.5,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Chest Press Machine""]",Horizontal Push,"[""Shoulder"", ""Elbow""]",[],2,0,0.7949,0.9467,0.0,0.0,7.12,2.08,0.0513,,Safe,0.0,0,0,0,2,1,1,0,1,0,1,1,Review Safety,6
REC0000240,U000240,PLAN000240,EX0243,Advanced,Strength,Mobility and Flexibility,Prefer not to say,22,179.0,98.8,30.84,Obese,3,Full Body,Commercial Gym,15,0,0,Resistance Training,Intermediate,Intermediate,2,3,1,3.0,4.0,3.0,3.5,4.0,"[""Anterior Deltoid"", ""Triceps Brachii""]","[""Lateral Deltoid"", ""Upper Trapezius"", ""Pectoralis Major (Clavicular Head)""]","[""Kettlebell""]",Vertical Push,"[""Shoulder"", ""Lower Back"", ""Wrist""]","[""Shoulder impingement"", ""Wrist pain""]",3,2,0.8649,0.9722,0.0,0.0,7.99,3.0,0.0,,Safe,0.0,0,0,0,3,6,1,0,1,0,1,0,Reduce Difficulty,3
REC0000241,U000241,PLAN000241,EX0026,Beginner,Mobility and Flexibility,Rehabilitation and Joint Health,Female,27,158.0,53.5,21.43,Normal,6,Body Part Split,Home Gym,3,0,0,Bodyweight,Beginner,Beginner,2,3,1,1.5,2.0,1.0,2.0,3.0,"[""Rectus Abdominis"", ""Transverse Abdominis""]","[""Obliques"", ""Erector Spinae"", ""Serratus Anterior""]","[""Bodyweight""]",Core Anti-Extension,"[""Lower Back"", ""Shoulder""]",[],2,0,0.8286,0.9429,0.0,0.0,5.92,2.03,0.0286,,Safe,0.0,0,0,0,1,2,0,0,0,0,0,0,Keep,6
REC0000242,U000242,PLAN000242,EX0004,Beginner,Muscle Gain,General Fitness,Female,19,164.0,84.7,31.49,Obese,4,Full Body,Commercial Gym,18,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.825,0.9224,0.0,0.0,8.11,3.46,0.025,,Safe,0.0,0,0,0,4,0,0,1,0,1,0,0,Keep,4
REC0000243,U000243,PLAN000243,EX0026,Advanced,Rehabilitation and Joint Health,Strength,Male,24,179.0,102.0,31.83,Obese,2,Upper Lower,Limited Gym,6,0,0,Bodyweight,Beginner,Beginner,2,3,1,1.5,2.0,1.0,2.0,3.0,"[""Rectus Abdominis"", ""Transverse Abdominis""]","[""Obliques"", ""Erector Spinae"", ""Serratus Anterior""]","[""Bodyweight""]",Core Anti-Extension,"[""Lower Back"", ""Shoulder""]",[],2,0,0.7812,0.9375,0.0,0.0,5.22,1.87,0.0312,,Safe,0.0,0,0,0,3,0,1,0,1,0,1,1,Reduce Difficulty,2
REC0000244,U000244,PLAN000244,EX0180,Advanced,General Fitness,Fat Loss,Prefer not to say,37,158.0,47.8,19.15,Normal,5,Upper Lower,Bodyweight Only,2,0,0,Bodyweight,Beginner,Beginner,3,2,1,2.0,1.0,1.5,1.5,2.0,"[""Erector Spinae"", ""Gluteus Maximus"", ""Transverse Abdominis""]","[""Deltoids"", ""Hamstrings""]","[""Mat""]",Core Anti-Rotation,"[""Lower Back"", ""Wrist""]","[""None""]",2,1,0.8333,0.9394,0.0,0.0,7.0,2.44,0.0,,Safe,0.0,0,0,0,9,0,1,1,1,1,1,0,Reduce Difficulty,5
REC0000245,U000245,PLAN000245,EX0004,Advanced,Fat Loss,Athletic Performance,Prefer not to say,22,168.0,58.0,20.55,Normal,2,Upper Lower,Home Gym,5,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.7812,0.9062,0.0,0.0,7.36,2.52,0.0312,,Safe,0.0,0,0,0,3,2,2,1,2,1,2,1,Reduce Difficulty,2
REC0000246,U000246,PLAN000246,EX0026,Intermediate,Rehabilitation and Joint Health,Muscular Endurance,Other,23,161.0,68.4,26.39,Overweight,3,Chest Back Legs,Home Gym,4,0,0,Bodyweight,Beginner,Beginner,2,3,1,1.5,2.0,1.0,2.0,3.0,"[""Rectus Abdominis"", ""Transverse Abdominis""]","[""Obliques"", ""Erector Spinae"", ""Serratus Anterior""]","[""Bodyweight""]",Core Anti-Extension,"[""Lower Back"", ""Shoulder""]",[],2,0,0.8718,0.9744,0.0,0.0,4.95,1.11,0.0513,,Safe,0.0,0,0,0,2,1,1,0,1,0,1,1,Reduce Difficulty,3
REC0000247,U000247,PLAN000247,EX0176,Beginner,Mobility and Flexibility,Strength,Female,22,155.0,62.0,25.81,Overweight,2,Upper Lower,Bodyweight Only,2,0,0,Bodyweight,Beginner,Beginner,2,1,1,1.5,1.5,1.5,2.5,3.0,"[""Obliques"", ""Quadratus Lumborum""]","[""Gluteus Medius""]","[""Mat""]",Core Anti-Lateral Flexion,"[""Shoulder""]","[""Shoulder impingement or instability""]",1,1,0.7812,0.9479,0.0,0.0,6.0,2.27,0.0312,,Safe,0.0,0,0,0,2,1,1,0,1,0,1,1,Review Safety,2
REC0000248,U000248,PLAN000248,EX0004,Advanced,Fat Loss,General Fitness,Male,36,175.0,63.8,20.83,Normal,3,Upper Lower,Home Gym,2,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.8286,0.9143,0.0,0.0,6.98,2.03,0.0,,Safe,0.0,0,0,0,2,0,0,0,0,0,0,0,Keep,3
REC0000249,U000249,PLAN000249,EX0004,Advanced,Mobility and Flexibility,General Fitness,Other,35,165.0,73.2,26.89,Overweight,3,Chest Back Legs,Commercial Gym,10,1,1,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.8,0.9367,0.0,0.0,6.21,2.05,0.05,,Review,0.55,1,0,0,9,6,1,1,1,1,1,0,Review Safety,3
